1 0.048340 0.000000 0.000000
2 0.924912 0.000000 0.000000
3 1.045718 0.000000 0.000000
4 -0.018315 0.000000 0.000000
5 0.068078 0.000000 0.000000
6 -0.019460 0.000000 0.000000
7 0.883385 0.000000 0.000000
8 1.053188 0.000000 0.000000
9 1.018782 0.000000 0.000000
10 0.945102 0.000000 0.000000
11 -0.042918 0.000000 0.000000
12 0.972320 0.000000 0.000000
13 1.006626 0.000000 0.000000
14 0.990968 0.000000 0.000000
15 -0.065087 0.000000 0.000000
16 0.866876 0.000000 0.000000
17 0.131427 0.000000 0.000000
18 -0.146309 0.000000 0.000000
19 -0.047189 0.000000 0.000000
20 0.019668 0.000000 0.000000
21 1.087428 0.000000 0.000000
22 0.946361 0.000000 0.000000
23 -0.012258 0.000000 0.000000
24 0.072120 0.000000 0.000000
25 0.053456 0.000000 0.000000
26 0.088772 0.000000 0.000000
27 -0.035797 0.000000 0.000000
28 0.931191 0.000000 0.000000
29 1.080100 0.000000 0.000000
30 0.943541 0.000000 0.000000
31 1.024836 0.000000 0.000000
32 0.075989 0.000000 0.000000
33 0.011748 0.000000 0.000000
34 -0.105013 0.000000 0.000000
35 0.040949 0.000000 0.000000
36 1.031882 0.000000 0.000000
37 0.133453 0.000000 0.000000
38 0.871230 0.000000 0.000000
39 0.981721 0.000000 0.000000
40 0.064820 0.000000 0.000000
41 0.091210 0.000000 0.000000
42 0.976003 0.000000 0.000000
43 1.042911 0.000000 0.000000
44 1.014710 0.000000 0.000000
45 -0.098622 0.000000 0.000000
46 -0.052235 0.000000 0.000000
47 0.981082 0.000000 0.000000
48 -0.042537 0.000000 0.000000
49 1.012199 0.000000 0.000000
50 0.053024 0.000000 0.000000
51 1.026656 0.000000 0.000000
52 0.068827 0.000000 0.000000
53 0.016353 0.000000 0.000000
54 0.162780 0.000000 0.000000
55 0.966423 0.000000 0.000000
56 -0.048909 0.000000 0.000000
57 0.081209 0.000000 0.000000
58 0.922688 0.000000 0.000000
59 0.987505 0.000000 0.000000
60 1.098027 0.000000 0.000000
61 1.076535 0.000000 0.000000
62 0.969858 0.000000 0.000000
63 0.047552 0.000000 0.000000
64 0.963778 0.000000 0.000000
65 0.884259 0.000000 0.000000
66 -0.046601 0.000000 0.000000
67 -0.100983 0.000000 0.000000
68 1.006513 0.000000 0.000000
69 0.056356 0.000000 0.000000
70 -0.120184 0.000000 0.000000
71 0.907618 0.000000 0.000000
72 -0.051019 0.000000 0.000000
73 0.036094 0.000000 0.000000
74 -0.031985 0.000000 0.000000
75 0.881947 0.000000 0.000000
76 0.056632 0.000000 0.000000
77 1.006448 0.000000 0.000000
78 0.045887 0.000000 0.000000
79 -0.055248 0.000000 0.000000
80 -0.068971 0.000000 0.000000
81 0.983083 0.000000 0.000000
82 0.054148 0.000000 0.000000
83 0.025867 0.000000 0.000000
84 -0.003861 0.000000 0.000000
85 1.053781 0.000000 0.000000
86 1.074680 0.000000 0.000000
87 0.014547 0.000000 0.000000
88 0.952457 0.000000 0.000000
89 1.161335 0.000000 0.000000
90 -0.038048 0.000000 0.000000
91 1.094239 0.000000 0.000000
92 -0.072522 0.000000 0.000000
93 0.058092 0.000000 0.000000
94 1.125767 0.000000 0.000000
95 -0.130794 0.000000 0.000000
96 0.089644 0.000000 0.000000
97 0.897921 0.000000 0.000000
98 -0.019839 0.000000 0.000000
99 1.102098 0.000000 0.000000
100 -0.010505 0.000000 0.000000
101 0.914144 0.000000 0.000000
102 0.931948 0.000000 0.000000
103 -0.081008 0.000000 0.000000
104 0.072033 0.000000 0.000000
105 1.072903 0.000000 0.000000
106 0.005085 0.000000 0.000000
107 1.035394 0.000000 0.000000
108 0.077630 0.000000 0.000000
109 1.026322 0.000000 0.000000
110 0.966489 0.000000 0.000000
111 0.060894 0.000000 0.000000
112 0.980746 0.000000 0.000000
113 0.978715 0.000000 0.000000
114 1.102838 0.000000 0.000000
115 0.042760 0.000000 0.000000
116 1.098258 0.000000 0.000000
117 0.077654 0.000000 0.000000
118 1.048674 0.000000 0.000000
119 1.017229 0.000000 0.000000
120 1.018508 0.000000 0.000000
121 1.018287 0.000000 0.000000
122 1.031920 0.000000 0.000000
123 1.036494 0.000000 0.000000
124 0.088322 0.000000 0.000000
125 -0.027916 0.000000 0.000000
126 0.044783 0.000000 0.000000
127 -0.033970 0.000000 0.000000
128 0.767875 0.000000 0.000000
129 1.087131 0.000000 0.000000
130 -0.006495 0.000000 0.000000
131 1.133441 0.000000 0.000000
132 1.018979 0.000000 0.000000
133 0.854256 0.000000 0.000000
134 0.902978 0.000000 0.000000
135 0.296824 0.000000 0.000000
136 1.029224 0.000000 0.000000
137 0.039276 0.000000 0.000000
138 -0.135110 0.000000 0.000000
139 0.053105 0.000000 0.000000
140 -0.016601 0.000000 0.000000
141 0.055643 0.000000 0.000000
142 0.877866 0.000000 0.000000
143 1.151123 0.000000 0.000000
144 0.927380 0.000000 0.000000
145 1.004572 0.000000 0.000000
146 -0.064005 0.000000 0.000000
147 0.001231 0.000000 0.000000
148 -0.125437 0.000000 0.000000
149 0.035087 0.000000 0.000000
150 0.990975 0.000000 0.000000
151 0.966315 0.000000 0.000000
152 0.031309 0.000000 0.000000
153 0.958568 0.000000 0.000000
