-0.300601 0.000044
-0.268537 0.000033
-0.260521 0.000056
-0.252505 0.000078
-0.244489 0.000156
-0.236473 0.000078
-0.228457 0.000056
-0.220441 0.000145
-0.212425 0.000356
-0.204409 0.000478
-0.196393 0.000834
-0.188377 0.000990
-0.180361 0.000945
-0.172345 0.001913
-0.164329 0.001435
-0.156313 0.003026
-0.148297 0.003003
-0.140281 0.003103
-0.132265 0.003304
-0.124248 0.004861
-0.116232 0.006507
-0.108216 0.008042
-0.100200 0.009043
-0.092184 0.009032
-0.084168 0.009811
-0.076152 0.014661
-0.068136 0.016307
-0.060120 0.014338
-0.052104 0.019878
-0.044088 0.020323
-0.036072 0.021769
-0.028056 0.021613
-0.020040 0.023270
-0.012024 0.019010
-0.004008 0.022024
0.004008 0.019344
0.012024 0.019588
0.020040 0.022291
0.028056 0.018498
0.036072 0.018943
0.044088 0.016162
0.052104 0.015584
0.060120 0.015295
0.068136 0.013593
0.076152 0.011602
0.084168 0.010957
0.092184 0.009232
0.100200 0.008276
0.108216 0.006274
0.116232 0.006073
0.124248 0.005039
0.132265 0.003771
0.140281 0.003382
0.148297 0.002347
0.156313 0.002291
0.164329 0.001924
0.172345 0.001157
0.180361 0.001068
0.188377 0.000979
0.196393 0.000679
0.204409 0.000701
0.212425 0.000278
0.220441 0.000222
0.228457 0.000167
0.236473 0.000245
0.244489 0.000067
0.252505 0.000100
0.260521 0.000044
0.268537 0.000111
0.276553 0.000033
0.292585 0.000200
0.308617 0.000011
0.316633 0.000011
0.332665 0.000022
0.396794 0.000089
0.404810 0.000011
0.533066 0.000011
0.637275 0.000011
0.653307 0.000011
0.685371 0.000078
0.693387 0.000011
0.717435 0.000033
0.725451 0.000078
0.733467 0.000100
0.741483 0.000345
0.749499 0.000278
0.757515 0.000156
0.765531 0.000245
0.773547 0.000423
0.781563 0.000545
0.789579 0.000845
0.797595 0.000857
0.805611 0.001101
0.813627 0.001290
0.821643 0.001390
0.829659 0.001969
0.837675 0.002747
0.845691 0.002314
0.853707 0.003515
0.861723 0.004216
0.869739 0.005217
0.877756 0.005573
0.885772 0.008176
0.893788 0.008042
0.901804 0.009499
0.909820 0.009099
0.917836 0.011657
0.925852 0.014850
0.933868 0.012803
0.941884 0.015528
0.949900 0.019511
0.957916 0.019755
0.965932 0.021435
0.973948 0.020000
0.981964 0.022636
0.989980 0.026396
0.997996 0.021101
1.006012 0.020056
1.014028 0.019099
1.022044 0.021935
1.030060 0.021780
1.038076 0.020111
1.046092 0.017219
1.054108 0.015261
1.062124 0.012670
1.070140 0.013482
1.078156 0.011502
1.086172 0.009321
1.094188 0.008532
1.102204 0.007664
1.110220 0.006696
1.118236 0.004360
1.126253 0.004038
1.134269 0.004004
1.142285 0.002425
1.150301 0.002414
1.158317 0.002425
1.166333 0.001079
1.174349 0.000656
1.182365 0.000756
1.190381 0.000289
1.198397 0.000378
1.206413 0.000345
1.214429 0.000178
1.222445 0.000078
1.230461 0.000133
1.238477 0.000056
1.246493 0.000011
1.270541 0.000011
