-0.180361 0.000004
-0.164329 0.000002
-0.148297 0.000027
-0.140281 0.000052
-0.132265 0.000065
-0.124248 0.000132
-0.116232 0.000297
-0.108216 0.000724
-0.100200 0.001145
-0.092184 0.002068
-0.084168 0.003532
-0.076152 0.005905
-0.068136 0.009265
-0.060120 0.013259
-0.052104 0.018860
-0.044088 0.023221
-0.036072 0.029872
-0.028056 0.036095
-0.020040 0.039884
-0.012024 0.043353
-0.004008 0.046988
0.004008 0.044425
0.012024 0.039792
0.020040 0.035059
0.028056 0.030092
0.036072 0.024171
0.044088 0.017980
0.052104 0.013002
0.060120 0.008742
0.068136 0.006081
0.076152 0.003699
0.084168 0.002541
0.092184 0.001296
0.100200 0.000572
0.108216 0.000389
0.116232 0.000185
0.124248 0.000108
0.132265 0.000060
0.140281 0.000012
0.148297 0.000008
0.156313 0.000007
0.180361 0.000001
0.829659 0.000001
0.837675 0.000016
0.845691 0.000011
0.853707 0.000016
0.861723 0.000068
0.869739 0.000089
0.877756 0.000239
0.885772 0.000475
0.893788 0.000922
0.901804 0.001236
0.909820 0.002729
0.917836 0.004199
0.925852 0.006508
0.933868 0.009804
0.941884 0.013842
0.949900 0.020067
0.957916 0.024622
0.965932 0.032061
0.973948 0.034600
0.981964 0.041367
0.989980 0.042794
0.997996 0.044592
1.006012 0.043225
1.014028 0.039786
1.022044 0.034759
1.030060 0.028519
1.038076 0.022743
1.046092 0.015838
1.054108 0.011912
1.062124 0.008098
1.070140 0.004849
1.078156 0.003133
1.086172 0.001789
1.094188 0.001136
1.102204 0.000479
1.110220 0.000320
1.118236 0.000122
1.126253 0.000041
1.134269 0.000004
1.142285 0.000002
1.150301 0.000016
