-0.076152 0.139402
-0.068136 0.065052
-0.060120 0.050596
-0.052104 0.043782
-0.044088 0.039747
-0.036072 0.037177
-0.028056 0.035491
-0.020040 0.034418
-0.012024 0.033818
-0.004008 0.033623
0.004008 0.033818
0.012024 0.034415
0.020040 0.035488
0.028056 0.037175
0.036072 0.039751
0.044088 0.043778
0.052104 0.050440
0.060120 0.064101
0.068136 0.147929
