 DisIndex 80.0 Energy 0.0
 DisIndex 81.0 Energy 0.0
 DisIndex 82.0 Energy 0.0
 DisIndex 83.0 Energy 0.0
 DisIndex 84.0 Energy 0.0
 DisIndex 85.0 Energy 0.0
 DisIndex 86.0 Energy 0.0
 DisIndex 87.0 Energy 0.0
 DisIndex 88.0 Energy 0.0
 DisIndex 89.0 Energy 0.0
 DisIndex 90.0 Energy 0.0
 DisIndex 91.0 Energy 0.0
 DisIndex 92.0 Energy 0.0
 DisIndex 93.0 Energy 0.0
 DisIndex 94.0 Energy 0.0
 DisIndex 95.0 Energy 0.0
 DisIndex 96.0 Energy 0.0
 DisIndex 97.0 Energy 0.0
 DisIndex 98.0 Energy 0.0
 DisIndex 99.0 Energy 0.0
 DisIndex 100.0 Energy 0.0
 DisIndex 101.0 Energy 0.0
 DisIndex 102.0 Energy 0.0
 DisIndex 103.0 Energy 1e-05
 DisIndex 104.0 Energy 2e-05
 DisIndex 105.0 Energy 3e-05
 DisIndex 106.0 Energy 4e-05
 DisIndex 107.0 Energy 0.00018
 DisIndex 108.0 Energy 0.00019
 DisIndex 109.0 Energy 0.00038
 DisIndex 110.0 Energy 0.00045
 DisIndex 111.0 Energy 0.00066
 DisIndex 112.0 Energy 0.00064
 DisIndex 113.0 Energy 0.00059
 DisIndex 114.0 Energy 0.00066
 DisIndex 115.0 Energy 0.00087
 DisIndex 116.0 Energy 0.00131
 DisIndex 117.0 Energy 0.0021
 DisIndex 118.0 Energy 0.0022
 DisIndex 119.0 Energy 0.00239
 DisIndex 120.0 Energy 0.00386
 DisIndex 121.0 Energy 0.00512
 DisIndex 122.0 Energy 0.00616
 DisIndex 123.0 Energy 0.0071
 DisIndex 124.0 Energy 0.00811
 DisIndex 125.0 Energy 0.00872
 DisIndex 126.0 Energy 0.00875
 DisIndex 127.0 Energy 0.00901
 DisIndex 128.0 Energy 0.00891
 DisIndex 129.0 Energy 0.00995
 DisIndex 130.0 Energy 0.01169
 DisIndex 131.0 Energy 0.0123
 DisIndex 132.0 Energy 0.01268
 DisIndex 133.0 Energy 0.0143
 DisIndex 134.0 Energy 0.01488
 DisIndex 135.0 Energy 0.01724
 DisIndex 136.0 Energy 0.018
 DisIndex 137.0 Energy 0.01884
 DisIndex 138.0 Energy 0.01914
 DisIndex 139.0 Energy 0.01939
 DisIndex 140.0 Energy 0.01927
 DisIndex 141.0 Energy 0.02004
 DisIndex 142.0 Energy 0.02109
 DisIndex 143.0 Energy 0.02225
 DisIndex 144.0 Energy 0.0235
 DisIndex 145.0 Energy 0.02288
 DisIndex 146.0 Energy 0.02166
 DisIndex 147.0 Energy 0.0241
 DisIndex 148.0 Energy 0.0226
 DisIndex 149.0 Energy 0.02114
 DisIndex 150.0 Energy 0.02296
 DisIndex 151.0 Energy 0.02295
 DisIndex 152.0 Energy 0.02077
 DisIndex 153.0 Energy 0.02109
 DisIndex 154.0 Energy 0.0198
 DisIndex 155.0 Energy 0.0199
 DisIndex 156.0 Energy 0.0181
 DisIndex 157.0 Energy 0.01996
 DisIndex 158.0 Energy 0.01924
 DisIndex 159.0 Energy 0.01887
 DisIndex 160.0 Energy 0.01708
 DisIndex 161.0 Energy 0.01794
 DisIndex 162.0 Energy 0.01691
 DisIndex 163.0 Energy 0.0151
 DisIndex 164.0 Energy 0.01505
 DisIndex 165.0 Energy 0.01441
 DisIndex 166.0 Energy 0.01489
 DisIndex 167.0 Energy 0.01336
 DisIndex 168.0 Energy 0.01257
 DisIndex 169.0 Energy 0.01219
 DisIndex 170.0 Energy 0.01106
 DisIndex 171.0 Energy 0.01057
 DisIndex 172.0 Energy 0.01005
 DisIndex 173.0 Energy 0.00874
 DisIndex 174.0 Energy 0.00825
 DisIndex 175.0 Energy 0.00682
 DisIndex 176.0 Energy 0.00594
 DisIndex 177.0 Energy 0.00614
 DisIndex 178.0 Energy 0.00604
 DisIndex 179.0 Energy 0.00602
 DisIndex 180.0 Energy 0.00535
 DisIndex 181.0 Energy 0.0047
 DisIndex 182.0 Energy 0.00514
 DisIndex 183.0 Energy 0.00478
 DisIndex 184.0 Energy 0.00444
 DisIndex 185.0 Energy 0.00373
 DisIndex 186.0 Energy 0.00357
 DisIndex 187.0 Energy 0.00272
 DisIndex 188.0 Energy 0.00327
 DisIndex 189.0 Energy 0.00307
 DisIndex 190.0 Energy 0.00258
 DisIndex 191.0 Energy 0.00249
 DisIndex 192.0 Energy 0.00212
 DisIndex 193.0 Energy 0.00196
 DisIndex 194.0 Energy 0.00215
 DisIndex 195.0 Energy 0.00207
 DisIndex 196.0 Energy 0.00176
 DisIndex 197.0 Energy 0.00144
 DisIndex 198.0 Energy 0.0011
 DisIndex 199.0 Energy 0.00127
 DisIndex 200.0 Energy 0.0014
 DisIndex 201.0 Energy 0.00108
 DisIndex 202.0 Energy 0.00115
 DisIndex 203.0 Energy 0.00105
 DisIndex 204.0 Energy 0.00114
 DisIndex 205.0 Energy 0.00119
 DisIndex 206.0 Energy 0.00104
 DisIndex 207.0 Energy 0.00106
 DisIndex 208.0 Energy 0.00094
 DisIndex 209.0 Energy 0.00063
 DisIndex 210.0 Energy 0.00081
 DisIndex 211.0 Energy 0.00076
 DisIndex 212.0 Energy 0.00066
 DisIndex 213.0 Energy 0.00047
 DisIndex 214.0 Energy 0.00073
 DisIndex 215.0 Energy 0.00066
 DisIndex 216.0 Energy 0.00051
 DisIndex 217.0 Energy 0.00035
 DisIndex 218.0 Energy 0.00034
 DisIndex 219.0 Energy 0.00033
 DisIndex 220.0 Energy 0.00028
 DisIndex 221.0 Energy 0.00027
 DisIndex 222.0 Energy 0.0002
 DisIndex 223.0 Energy 0.00023
 DisIndex 224.0 Energy 0.00019
 DisIndex 225.0 Energy 5e-05
 DisIndex 226.0 Energy 4e-05
 DisIndex 227.0 Energy 5e-05
 DisIndex 228.0 Energy 6e-05
 DisIndex 229.0 Energy 9e-05
 DisIndex 230.0 Energy 0.0
 DisIndex 231.0 Energy 0.0
 DisIndex 232.0 Energy 0.0
 DisIndex 233.0 Energy 3e-05
 DisIndex 234.0 Energy 0.0001
 DisIndex 235.0 Energy 7e-05
 DisIndex 236.0 Energy 4e-05
 DisIndex 237.0 Energy 3e-05
 DisIndex 238.0 Energy 5e-05
 DisIndex 239.0 Energy 4e-05
 DisIndex 240.0 Energy 4e-05
 DisIndex 241.0 Energy 4e-05
 DisIndex 242.0 Energy 9e-05
 DisIndex 243.0 Energy 5e-05
 DisIndex 244.0 Energy 5e-05
 DisIndex 245.0 Energy 3e-05
 DisIndex 246.0 Energy 4e-05
 DisIndex 247.0 Energy 0.0
 DisIndex 248.0 Energy 4e-05
 DisIndex 249.0 Energy 5e-05
 DisIndex 250.0 Energy 2e-05
 DisIndex 251.0 Energy 0.0
 DisIndex 252.0 Energy 1e-05
 DisIndex 253.0 Energy 1e-05
 DisIndex 254.0 Energy 3e-05
 DisIndex 255.0 Energy 0.0
 DisIndex 256.0 Energy 0.0
 DisIndex 257.0 Energy 0.0
 DisIndex 258.0 Energy 0.0
 DisIndex 259.0 Energy 2e-05
 DisIndex 260.0 Energy 4e-05
 DisIndex 261.0 Energy 2e-05
 DisIndex 262.0 Energy 2e-05
 DisIndex 263.0 Energy 5e-05
 DisIndex 264.0 Energy 4e-05
 DisIndex 265.0 Energy 3e-05
 DisIndex 266.0 Energy 6e-05
 DisIndex 267.0 Energy 1e-05
 DisIndex 268.0 Energy 1e-05
 DisIndex 269.0 Energy 2e-05
 DisIndex 270.0 Energy 2e-05
 DisIndex 271.0 Energy 6e-05
 DisIndex 272.0 Energy 3e-05
 DisIndex 273.0 Energy 6e-05
 DisIndex 274.0 Energy 7e-05
 DisIndex 275.0 Energy 8e-05
 DisIndex 276.0 Energy 2e-05
 DisIndex 277.0 Energy 5e-05
 DisIndex 278.0 Energy 7e-05
 DisIndex 279.0 Energy 8e-05
 DisIndex 280.0 Energy 6e-05
 DisIndex 281.0 Energy 0.00011
 DisIndex 282.0 Energy 0.00014
 DisIndex 283.0 Energy 0.00011
 DisIndex 284.0 Energy 0.00014
 DisIndex 285.0 Energy 9e-05
 DisIndex 286.0 Energy 0.00013
 DisIndex 287.0 Energy 0.00013
 DisIndex 288.0 Energy 0.00023
 DisIndex 289.0 Energy 0.00022
 DisIndex 290.0 Energy 0.00032
 DisIndex 291.0 Energy 0.00036
 DisIndex 292.0 Energy 0.00037
 DisIndex 293.0 Energy 0.00041
 DisIndex 294.0 Energy 0.00022
 DisIndex 295.0 Energy 0.00015
 DisIndex 296.0 Energy 0.00036
 DisIndex 297.0 Energy 0.00022
 DisIndex 298.0 Energy 0.00041
 DisIndex 299.0 Energy 0.00026
 DisIndex 300.0 Energy 0.00028
 DisIndex 301.0 Energy 0.00018
 DisIndex 302.0 Energy 0.00018
 DisIndex 303.0 Energy 0.00018
 DisIndex 304.0 Energy 0.00015
 DisIndex 305.0 Energy 0.00029
 DisIndex 306.0 Energy 0.00019
 DisIndex 307.0 Energy 0.00017
 DisIndex 308.0 Energy 0.00017
 DisIndex 309.0 Energy 0.00025
 DisIndex 310.0 Energy 0.00014
 DisIndex 311.0 Energy 0.00025
 DisIndex 312.0 Energy 0.00011
 DisIndex 313.0 Energy 9e-05
 DisIndex 314.0 Energy 0.00013
 DisIndex 315.0 Energy 9e-05
 DisIndex 316.0 Energy 0.00016
 DisIndex 317.0 Energy 0.0002
 DisIndex 318.0 Energy 0.0002
 DisIndex 319.0 Energy 0.00014
 DisIndex 320.0 Energy 0.00022
 DisIndex 321.0 Energy 7e-05
 DisIndex 322.0 Energy 0.0001
 DisIndex 323.0 Energy 4e-05
 DisIndex 324.0 Energy 9e-05
 DisIndex 325.0 Energy 2e-05
 DisIndex 326.0 Energy 0.0
 DisIndex 327.0 Energy 1e-05
 DisIndex 328.0 Energy 0.0
 DisIndex 329.0 Energy 0.0
 DisIndex 330.0 Energy 5e-05
 DisIndex 331.0 Energy 5e-05
 DisIndex 332.0 Energy 3e-05
 DisIndex 333.0 Energy 0.0
 DisIndex 334.0 Energy 1e-05
 DisIndex 335.0 Energy 2e-05
 DisIndex 336.0 Energy 0.0
 DisIndex 337.0 Energy 3e-05
 DisIndex 338.0 Energy 0.0
 DisIndex 339.0 Energy 6e-05
 DisIndex 340.0 Energy 4e-05
 DisIndex 341.0 Energy 5e-05
 DisIndex 342.0 Energy 1e-05
 DisIndex 343.0 Energy 1e-05
 DisIndex 344.0 Energy 3e-05
 DisIndex 345.0 Energy 1e-05
 DisIndex 346.0 Energy 1e-05
 DisIndex 347.0 Energy 0.0
 DisIndex 348.0 Energy 6e-05
 DisIndex 349.0 Energy 4e-05
 DisIndex 350.0 Energy 1e-05
 DisIndex 351.0 Energy 0.0
 DisIndex 352.0 Energy 0.0
 DisIndex 353.0 Energy 1e-05
 DisIndex 354.0 Energy 0.0
 DisIndex 355.0 Energy 1e-05
 DisIndex 356.0 Energy 0.0
 DisIndex 357.0 Energy 2e-05
 DisIndex 358.0 Energy 0.0
 DisIndex 359.0 Energy 0.0
 DisIndex 360.0 Energy 5e-05
 DisIndex 361.0 Energy 5e-05
 DisIndex 362.0 Energy 9e-05
 DisIndex 363.0 Energy 8e-05
 DisIndex 364.0 Energy 9e-05
 DisIndex 365.0 Energy 0.0
 DisIndex 366.0 Energy 9e-05
 DisIndex 367.0 Energy 6e-05
 DisIndex 368.0 Energy 5e-05
 DisIndex 369.0 Energy 8e-05
 DisIndex 370.0 Energy 9e-05
 DisIndex 371.0 Energy 0.00017
 DisIndex 372.0 Energy 3e-05
 DisIndex 373.0 Energy 4e-05
 DisIndex 374.0 Energy 6e-05
 DisIndex 375.0 Energy 6e-05
 DisIndex 376.0 Energy 3e-05
 DisIndex 377.0 Energy 2e-05
 DisIndex 378.0 Energy 5e-05
 DisIndex 379.0 Energy 2e-05
 DisIndex 380.0 Energy 3e-05
 DisIndex 381.0 Energy 0.0
 DisIndex 382.0 Energy 3e-05
 DisIndex 383.0 Energy 4e-05
 DisIndex 384.0 Energy 4e-05
 DisIndex 385.0 Energy 1e-05
 DisIndex 386.0 Energy 0.0
 DisIndex 387.0 Energy 3e-05
 DisIndex 388.0 Energy 3e-05
 DisIndex 389.0 Energy 2e-05
 DisIndex 390.0 Energy 0.0
 DisIndex 391.0 Energy 0.0
 DisIndex 392.0 Energy 0.0
 DisIndex 393.0 Energy 0.0
 DisIndex 394.0 Energy 0.0
 DisIndex 395.0 Energy 1e-05
 DisIndex 396.0 Energy 0.0
 DisIndex 397.0 Energy 0.0
 DisIndex 398.0 Energy 0.0
 DisIndex 399.0 Energy 0.0
 DisIndex 400.0 Energy 0.0
 DisIndex 401.0 Energy 2e-05
 DisIndex 402.0 Energy 0.0
 DisIndex 403.0 Energy 6e-05
 DisIndex 404.0 Energy 0.0001
 DisIndex 405.0 Energy 6e-05
 DisIndex 406.0 Energy 3e-05
 DisIndex 407.0 Energy 1e-05
 DisIndex 408.0 Energy 1e-05
 DisIndex 409.0 Energy 3e-05
 DisIndex 410.0 Energy 0.0
 DisIndex 411.0 Energy 0.0
 DisIndex 412.0 Energy 5e-05
 DisIndex 413.0 Energy 7e-05
 DisIndex 414.0 Energy 6e-05
 DisIndex 415.0 Energy 0.0
 DisIndex 416.0 Energy 2e-05
 DisIndex 417.0 Energy 2e-05
 DisIndex 418.0 Energy 0.0
 DisIndex 419.0 Energy 0.0
 DisIndex 420.0 Energy 2e-05
 DisIndex 421.0 Energy 3e-05
 DisIndex 422.0 Energy 4e-05
 DisIndex 423.0 Energy 2e-05
 DisIndex 424.0 Energy 3e-05
 DisIndex 425.0 Energy 4e-05
 DisIndex 426.0 Energy 3e-05
 DisIndex 427.0 Energy 5e-05
 DisIndex 428.0 Energy 7e-05
 DisIndex 429.0 Energy 3e-05
 DisIndex 430.0 Energy 0.0001
 DisIndex 431.0 Energy 0.00018
 DisIndex 432.0 Energy 0.00014
 DisIndex 433.0 Energy 0.00036
 DisIndex 434.0 Energy 0.00015
 DisIndex 435.0 Energy 0.00015
 DisIndex 436.0 Energy 0.00018
 DisIndex 437.0 Energy 8e-05
 DisIndex 438.0 Energy 6e-05
 DisIndex 439.0 Energy 0.00027
 DisIndex 440.0 Energy 8e-05
 DisIndex 441.0 Energy 0.00018
 DisIndex 442.0 Energy 0.00014
 DisIndex 443.0 Energy 2e-05
 DisIndex 444.0 Energy 7e-05
 DisIndex 445.0 Energy 0.00013
 DisIndex 446.0 Energy 4e-05
 DisIndex 447.0 Energy 0.00017
 DisIndex 448.0 Energy 6e-05
 DisIndex 449.0 Energy 4e-05
 DisIndex 450.0 Energy 7e-05
 DisIndex 451.0 Energy 2e-05
 DisIndex 452.0 Energy 0.0
 DisIndex 453.0 Energy 0.0
 DisIndex 454.0 Energy 0.0
 DisIndex 455.0 Energy 0.0
 DisIndex 456.0 Energy 1e-05
 DisIndex 457.0 Energy 3e-05
 DisIndex 458.0 Energy 9e-05
 DisIndex 459.0 Energy 5e-05
 DisIndex 460.0 Energy 4e-05
 DisIndex 461.0 Energy 0.0
 DisIndex 462.0 Energy 5e-05
 DisIndex 463.0 Energy 1e-05
 DisIndex 464.0 Energy 3e-05
 DisIndex 465.0 Energy 0.0
 DisIndex 466.0 Energy 0.0
 DisIndex 467.0 Energy 2e-05
 DisIndex 468.0 Energy 7e-05
 DisIndex 469.0 Energy 6e-05
 DisIndex 470.0 Energy 0.0
 DisIndex 471.0 Energy 6e-05
 DisIndex 472.0 Energy 9e-05
 DisIndex 473.0 Energy 0.0001
 DisIndex 474.0 Energy 0.00013
 DisIndex 475.0 Energy 0.00017
 DisIndex 476.0 Energy 0.00012
 DisIndex 477.0 Energy 0.00011
 DisIndex 478.0 Energy 0.00015
 DisIndex 479.0 Energy 0.00017
 DisIndex 480.0 Energy 0.00014
 DisIndex 481.0 Energy 0.00011
 DisIndex 482.0 Energy 7e-05
 DisIndex 483.0 Energy 3e-05
 DisIndex 484.0 Energy 2e-05
 DisIndex 485.0 Energy 9e-05
 DisIndex 486.0 Energy 1e-05
 DisIndex 487.0 Energy 4e-05
 DisIndex 488.0 Energy 3e-05
 DisIndex 489.0 Energy 3e-05
 DisIndex 490.0 Energy 2e-05
 DisIndex 491.0 Energy 3e-05
 DisIndex 492.0 Energy 0.0
 DisIndex 493.0 Energy 1e-05
 DisIndex 494.0 Energy 2e-05
 DisIndex 495.0 Energy 3e-05
 DisIndex 496.0 Energy 2e-05
 DisIndex 497.0 Energy 4e-05
 DisIndex 498.0 Energy 4e-05
 DisIndex 499.0 Energy 7e-05
 DisIndex 500.0 Energy 4e-05
 DisIndex 501.0 Energy 0.0
 DisIndex 502.0 Energy 0.0
 DisIndex 503.0 Energy 0.0
 DisIndex 504.0 Energy 1e-05
 DisIndex 505.0 Energy 1e-05
 DisIndex 506.0 Energy 0.0
 DisIndex 507.0 Energy 0.0
 DisIndex 508.0 Energy 0.0
 DisIndex 509.0 Energy 0.0
 DisIndex 510.0 Energy 1e-05
 DisIndex 511.0 Energy 2e-05
 DisIndex 512.0 Energy 0.0
 DisIndex 513.0 Energy 0.0
 DisIndex 514.0 Energy 1e-05
 DisIndex 515.0 Energy 0.0
 DisIndex 516.0 Energy 3e-05
 DisIndex 517.0 Energy 0.0
 DisIndex 518.0 Energy 0.0
 DisIndex 519.0 Energy 0.0
 DisIndex 520.0 Energy 3e-05
 DisIndex 521.0 Energy 0.0
 DisIndex 522.0 Energy 3e-05
 DisIndex 523.0 Energy 0.0
 DisIndex 524.0 Energy 7e-05
 DisIndex 525.0 Energy 3e-05
 DisIndex 526.0 Energy 2e-05
 DisIndex 527.0 Energy 1e-05
 DisIndex 528.0 Energy 2e-05
 DisIndex 529.0 Energy 3e-05
 DisIndex 530.0 Energy 8e-05
 DisIndex 531.0 Energy 4e-05
 DisIndex 532.0 Energy 2e-05
 DisIndex 533.0 Energy 1e-05
 DisIndex 534.0 Energy 0.0
 DisIndex 535.0 Energy 1e-05
 DisIndex 536.0 Energy 0.0
 DisIndex 537.0 Energy 0.0
 DisIndex 538.0 Energy 0.0
 DisIndex 539.0 Energy 0.0
 DisIndex 540.0 Energy 1e-05
 DisIndex 541.0 Energy 0.0
 DisIndex 542.0 Energy 0.0
 DisIndex 543.0 Energy 0.0
 DisIndex 544.0 Energy 3e-05
 DisIndex 545.0 Energy 1e-05
 DisIndex 546.0 Energy 1e-05
 DisIndex 547.0 Energy 5e-05
 DisIndex 548.0 Energy 3e-05
 DisIndex 549.0 Energy 1e-05
 DisIndex 550.0 Energy 0.0
 DisIndex 551.0 Energy 1e-05
 DisIndex 552.0 Energy 0.0
 DisIndex 553.0 Energy 0.0
 DisIndex 554.0 Energy 0.0
 DisIndex 555.0 Energy 2e-05
 DisIndex 556.0 Energy 3e-05
 DisIndex 557.0 Energy 0.0
 DisIndex 558.0 Energy 0.0
 DisIndex 559.0 Energy 0.0
 DisIndex 560.0 Energy 0.0
 DisIndex 561.0 Energy 0.0
 DisIndex 562.0 Energy 0.0
 DisIndex 563.0 Energy 1e-05
 DisIndex 564.0 Energy 0.0
 DisIndex 565.0 Energy 1e-05
 DisIndex 566.0 Energy 0.0
 DisIndex 567.0 Energy 0.0
 DisIndex 568.0 Energy 0.0
 DisIndex 569.0 Energy 0.0
 DisIndex 570.0 Energy 1e-05
 DisIndex 571.0 Energy 0.0
 DisIndex 572.0 Energy 0.0
 DisIndex 573.0 Energy 0.0
 DisIndex 574.0 Energy 0.0
 DisIndex 575.0 Energy 0.0
 DisIndex 576.0 Energy 0.0
 DisIndex 577.0 Energy 2e-05
 DisIndex 578.0 Energy 2e-05
 DisIndex 579.0 Energy 2e-05
 DisIndex 580.0 Energy 1e-05
 DisIndex 581.0 Energy 1e-05
 DisIndex 582.0 Energy 0.0
 DisIndex 583.0 Energy 1e-05
 DisIndex 584.0 Energy 2e-05
 DisIndex 585.0 Energy 1e-05
 DisIndex 586.0 Energy 0.0
 DisIndex 587.0 Energy 5e-05
 DisIndex 588.0 Energy 1e-05
 DisIndex 589.0 Energy 0.0
 DisIndex 590.0 Energy 0.0
 DisIndex 591.0 Energy 1e-05
 DisIndex 592.0 Energy 0.0
 DisIndex 593.0 Energy 0.0
 DisIndex 594.0 Energy 0.0
 DisIndex 595.0 Energy 3e-05
 DisIndex 596.0 Energy 0.0
 DisIndex 597.0 Energy 2e-05
 DisIndex 598.0 Energy 0.0
 DisIndex 599.0 Energy 0.0
 DisIndex 600.0 Energy 0.0
 DisIndex 601.0 Energy 0.0
 DisIndex 602.0 Energy 1e-05
 DisIndex 603.0 Energy 0.0
 DisIndex 604.0 Energy 0.0
 DisIndex 605.0 Energy 0.0
 DisIndex 606.0 Energy 0.0
 DisIndex 607.0 Energy 1e-05
 DisIndex 608.0 Energy 0.0
 DisIndex 609.0 Energy 1e-05
 DisIndex 610.0 Energy 0.0
 DisIndex 611.0 Energy 1e-05
 DisIndex 612.0 Energy 0.0
 DisIndex 613.0 Energy 0.0
 DisIndex 614.0 Energy 0.0
 DisIndex 615.0 Energy 0.0
 DisIndex 616.0 Energy 1e-05
 DisIndex 617.0 Energy 0.0
 DisIndex 618.0 Energy 0.0
 DisIndex 619.0 Energy 0.0
 DisIndex 620.0 Energy 0.0
 DisIndex 621.0 Energy 0.0
 DisIndex 622.0 Energy 1e-05
 DisIndex 623.0 Energy 0.0
 DisIndex 624.0 Energy 0.0
 DisIndex 625.0 Energy 2e-05
 DisIndex 626.0 Energy 0.0
 DisIndex 627.0 Energy 0.0
 DisIndex 628.0 Energy 1e-05
 DisIndex 629.0 Energy 0.0
 DisIndex 630.0 Energy 1e-05
 DisIndex 631.0 Energy 0.0
 DisIndex 632.0 Energy 0.0
 DisIndex 633.0 Energy 0.0
 DisIndex 634.0 Energy 0.0
 DisIndex 635.0 Energy 0.0
 DisIndex 636.0 Energy 0.0
 DisIndex 637.0 Energy 0.0
 DisIndex 638.0 Energy 0.0
 DisIndex 639.0 Energy 0.0
 DisIndex 640.0 Energy 2e-05
 DisIndex 641.0 Energy 0.0
 DisIndex 642.0 Energy 0.0
 DisIndex 643.0 Energy 0.0
 DisIndex 644.0 Energy 4e-05
 DisIndex 645.0 Energy 2e-05
 DisIndex 646.0 Energy 0.0
 DisIndex 647.0 Energy 1e-05
 DisIndex 648.0 Energy 1e-05
 DisIndex 649.0 Energy 2e-05
 DisIndex 650.0 Energy 1e-05
 DisIndex 651.0 Energy 3e-05
 DisIndex 652.0 Energy 0.0
 DisIndex 653.0 Energy 0.0
 DisIndex 654.0 Energy 0.0
 DisIndex 655.0 Energy 0.0
 DisIndex 656.0 Energy 0.0
 DisIndex 657.0 Energy 0.0
 DisIndex 658.0 Energy 5e-05
 DisIndex 659.0 Energy 0.0
 DisIndex 660.0 Energy 0.0
 DisIndex 661.0 Energy 1e-05
 DisIndex 662.0 Energy 0.0
 DisIndex 663.0 Energy 2e-05
 DisIndex 664.0 Energy 4e-05
 DisIndex 665.0 Energy 0.0
 DisIndex 666.0 Energy 6e-05
 DisIndex 667.0 Energy 2e-05
 DisIndex 668.0 Energy 2e-05
 DisIndex 669.0 Energy 1e-05
 DisIndex 670.0 Energy 3e-05
 DisIndex 671.0 Energy 0.0
 DisIndex 672.0 Energy 2e-05
 DisIndex 673.0 Energy 2e-05
 DisIndex 674.0 Energy 2e-05
 DisIndex 675.0 Energy 2e-05
 DisIndex 676.0 Energy 5e-05
 DisIndex 677.0 Energy 8e-05
 DisIndex 678.0 Energy 0.0
 DisIndex 679.0 Energy 5e-05
 DisIndex 680.0 Energy 1e-05
 DisIndex 681.0 Energy 5e-05
 DisIndex 682.0 Energy 0.0
 DisIndex 683.0 Energy 1e-05
 DisIndex 684.0 Energy 1e-05
 DisIndex 685.0 Energy 3e-05
 DisIndex 686.0 Energy 2e-05
 DisIndex 687.0 Energy 4e-05
 DisIndex 688.0 Energy 3e-05
 DisIndex 689.0 Energy 4e-05
 DisIndex 690.0 Energy 0.0001
 DisIndex 691.0 Energy 9e-05
 DisIndex 692.0 Energy 0.00011
 DisIndex 693.0 Energy 0.0001
 DisIndex 694.0 Energy 0.0002
 DisIndex 695.0 Energy 0.0001
 DisIndex 696.0 Energy 9e-05
 DisIndex 697.0 Energy 3e-05
 DisIndex 698.0 Energy 7e-05
 DisIndex 699.0 Energy 4e-05
 DisIndex 700.0 Energy 0.00014
 DisIndex 701.0 Energy 0.0
 DisIndex 702.0 Energy 0.0
 DisIndex 703.0 Energy 8e-05
 DisIndex 704.0 Energy 0.0
 DisIndex 705.0 Energy 1e-05
 DisIndex 706.0 Energy 0.0
 DisIndex 707.0 Energy 0.0
 DisIndex 708.0 Energy 0.0
 DisIndex 709.0 Energy 3e-05
 DisIndex 710.0 Energy 0.0
 DisIndex 711.0 Energy 0.0
 DisIndex 712.0 Energy 0.0
