 DisIndex 27.0 CoordX 0.00114EnergyVa0.27 Energy 0.003 CoordX 0.00274 Energy 6e-05 CoordX 0.00066 Energy 9e-05 CoordX 0.0 Energy 4e-05 CoordX 0.00551 Energy 0.0 CoordX 0.00683 Energy 2e-05 End
 DisIndex 28.0 CoordX 0.00155EnergyVa0.28 Energy 0.0024 CoordX 0.00163 Energy 0.00014 CoordX 0.00054 Energy 4e-05 CoordX 0.0 Energy 1e-05 CoordX 0.0057 Energy 4e-05 CoordX 0.0067 Energy 1e-05 End
 DisIndex 29.0 CoordX 0.0015EnergyVa0.29 Energy 0.00189 CoordX 0.00221 Energy 6e-05 CoordX 0.00034 Energy 2e-05 CoordX 0.0 Energy 5e-05 CoordX 0.00671 Energy 0.0 CoordX 0.00687 Energy 2e-05 End
 DisIndex 30.0 CoordX 0.00137EnergyVa0.3 Energy 0.00152 CoordX 0.00193 Energy 0.0 CoordX 0.00031 Energy 5e-05 CoordX 0.0 Energy 4e-05 CoordX 0.00739 Energy 0.0 CoordX 0.00601 Energy 1e-05 End
 DisIndex 31.0 CoordX 0.00118EnergyVa0.31 Energy 0.00109 CoordX 0.00214 Energy 1e-05 CoordX 0.00051 Energy 5e-05 CoordX 0.0 Energy 2e-05 CoordX 0.00573 Energy 5e-05 CoordX 0.00672 Energy 3e-05 End
 DisIndex 32.0 CoordX 0.00133EnergyVa0.32 Energy 0.00106 CoordX 0.00226 Energy 3e-05 CoordX 0.00053 Energy 7e-05 CoordX 0.0 Energy 0.0 CoordX 0.00594 Energy 0.0 CoordX 0.00779 Energy 2e-05 End
 DisIndex 33.0 CoordX 0.00132EnergyVa0.33 Energy 0.00114 CoordX 0.00194 Energy 5e-05 CoordX 0.00088 Energy 5e-05 CoordX 0.0 Energy 0.0 CoordX 0.00589 Energy 0.0 CoordX 0.00696 Energy 1e-05 End
 DisIndex 34.0 CoordX 0.00115EnergyVa0.34 Energy 0.00094 CoordX 0.00215 Energy 0.0 CoordX 0.00049 Energy 1e-05 CoordX 0.0 Energy 6e-05 CoordX 0.0056 Energy 2e-05 CoordX 0.00693 Energy 0.0 End
 DisIndex 35.0 CoordX 0.00144EnergyVa0.35 Energy 0.00112 CoordX 0.00214 Energy 9e-05 CoordX 0.00037 Energy 0.0 CoordX 0.0 Energy 2e-05 CoordX 0.00551 Energy 1e-05 CoordX 0.00679 Energy 4e-05 End
 DisIndex 36.0 CoordX 0.00108EnergyVa0.36 Energy 0.0009 CoordX 0.00228 Energy 0.00012 CoordX 0.0007 Energy 4e-05 CoordX 0.0 Energy 6e-05 CoordX 0.0054 Energy 0.0001 CoordX 0.00556 Energy 0.0 End
 DisIndex 37.0 CoordX 0.00124EnergyVa0.37 Energy 0.00083 CoordX 0.0022 Energy 0.0001 CoordX 0.00031 Energy 4e-05 CoordX 0.0 Energy 2e-05 CoordX 0.00552 Energy 0.0 CoordX 0.0059 Energy 3e-05 End
 DisIndex 38.0 CoordX 0.00132EnergyVa0.38 Energy 0.00091 CoordX 0.00197 Energy 7e-05 CoordX 0.00037 Energy 7e-05 CoordX 0.0 Energy 4e-05 CoordX 0.00556 Energy 0.0 CoordX 0.00614 Energy 0.0 End
 DisIndex 39.0 CoordX 0.00123EnergyVa0.39 Energy 0.00093 CoordX 0.00198 Energy 6e-05 CoordX 0.0006 Energy 4e-05 CoordX 0.0 Energy 2e-05 CoordX 0.00566 Energy 5e-05 CoordX 0.00584 Energy 0.0 End
 DisIndex 40.0 CoordX 0.00125EnergyVa0.4 Energy 0.00076 CoordX 0.00236 Energy 3e-05 CoordX 0.00061 Energy 1e-05 CoordX 0.0 Energy 1e-05 CoordX 0.00533 Energy 0.0 CoordX 0.0066 Energy 5e-05 End
 DisIndex 41.0 CoordX 0.00124EnergyVa0.41 Energy 0.00055 CoordX 0.00198 Energy 2e-05 CoordX 0.00074 Energy 5e-05 CoordX 0.0 Energy 0.0 CoordX 0.00555 Energy 0.0 CoordX 0.00577 Energy 4e-05 End
 DisIndex 42.0 CoordX 0.00157EnergyVa0.42 Energy 0.00055 CoordX 0.00184 Energy 7e-05 CoordX 0.00057 Energy 3e-05 CoordX 0.0 Energy 0.0 CoordX 0.0053 Energy 9e-05 CoordX 0.00668 Energy 7e-05 End
 DisIndex 43.0 CoordX 0.00162EnergyVa0.43 Energy 0.00037 CoordX 0.00189 Energy 6e-05 CoordX 0.00062 Energy 3e-05 CoordX 0.0 Energy 5e-05 CoordX 0.00489 Energy 0.0 CoordX 0.00657 Energy 2e-05 End
 DisIndex 44.0 CoordX 0.00101EnergyVa0.44 Energy 0.00038 CoordX 0.00177 Energy 1e-05 CoordX 0.00033 Energy 7e-05 CoordX 0.0 Energy 8e-05 CoordX 0.00473 Energy 0.0 CoordX 0.00562 Energy 1e-05 End
 DisIndex 45.0 CoordX 0.00134EnergyVa0.45 Energy 0.00034 CoordX 0.00219 Energy 0.0 CoordX 0.0008 Energy 5e-05 CoordX 0.0 Energy 1e-05 CoordX 0.00522 Energy 3e-05 CoordX 0.00616 Energy 0.0 End
 DisIndex 46.0 CoordX 0.00096EnergyVa0.46 Energy 0.00041 CoordX 0.00238 Energy 0.0 CoordX 0.00025 Energy 1e-05 CoordX 0.0 Energy 3e-05 CoordX 0.00491 Energy 1e-05 CoordX 0.00577 Energy 0.0 End
 DisIndex 47.0 CoordX 0.00139EnergyVa0.47 Energy 0.00026 CoordX 0.00208 Energy 1e-05 CoordX 0.00084 Energy 8e-05 CoordX 0.0 Energy 1e-05 CoordX 0.00579 Energy 0.0 CoordX 0.00636 Energy 0.0 End
 DisIndex 48.0 CoordX 0.00097EnergyVa0.48 Energy 0.00019 CoordX 0.00159 Energy 1e-05 CoordX 0.0004 Energy 0.0 CoordX 0.0 Energy 2e-05 CoordX 0.00464 Energy 5e-05 CoordX 0.00589 Energy 4e-05 End
 DisIndex 49.0 CoordX 0.00143EnergyVa0.49 Energy 0.00018 CoordX 0.00246 Energy 1e-05 CoordX 0.00045 Energy 2e-05 CoordX 0.0 Energy 0.00011 CoordX 0.00499 Energy 3e-05 CoordX 0.00639 Energy 4e-05 End
 DisIndex 50.0 CoordX 0.00123EnergyVa0.5 Energy 0.00014 CoordX 0.00163 Energy 0.0 CoordX 0.00058 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.00547 Energy 0.0 CoordX 0.00609 Energy 1e-05 End
 DisIndex 51.0 CoordX 0.00174EnergyVa0.51 Energy 4e-05 CoordX 0.0018 Energy 3e-05 CoordX 0.00053 Energy 4e-05 CoordX 0.0 Energy 0.0 CoordX 0.00532 Energy 0.0 CoordX 0.00532 Energy 1e-05 End
 DisIndex 52.0 CoordX 0.00158EnergyVa0.52 Energy 4e-05 CoordX 0.00187 Energy 1e-05 CoordX 0.00049 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.00537 Energy 4e-05 CoordX 0.00494 Energy 0.0 End
 DisIndex 53.0 CoordX 0.00099EnergyVa0.53 Energy 9e-05 CoordX 0.00242 Energy 4e-05 CoordX 0.00057 Energy 3e-05 CoordX 0.0 Energy 1e-05 CoordX 0.00418 Energy 4e-05 CoordX 0.00567 Energy 4e-05 End
 DisIndex 54.0 CoordX 0.0009EnergyVa0.54 Energy 2e-05 CoordX 0.0021 Energy 1e-05 CoordX 0.00035 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.00486 Energy 0.0 CoordX 0.00512 Energy 1e-05 End
 DisIndex 55.0 CoordX 0.00132EnergyVa0.55 Energy 7e-05 CoordX 0.00175 Energy 2e-05 CoordX 0.00073 Energy 0.0 CoordX 0.0 Energy 2e-05 CoordX 0.00459 Energy 0.0 CoordX 0.00495 Energy 0.0 End
 DisIndex 56.0 CoordX 0.00162EnergyVa0.56 Energy 9e-05 CoordX 0.00207 Energy 2e-05 CoordX 0.00068 Energy 0.0 CoordX 0.0 Energy 1e-05 CoordX 0.00518 Energy 1e-05 CoordX 0.00547 Energy 0.0 End
 DisIndex 57.0 CoordX 0.00109EnergyVa0.57 Energy 0.00013 CoordX 0.0018 Energy 1e-05 CoordX 0.00051 Energy 0.0 CoordX 0.0 Energy 0.0 CoordX 0.00478 Energy 0.0 CoordX 0.00604 Energy 2e-05 End
 DisIndex 58.0 CoordX 0.00117EnergyVa0.58 Energy 0.00014 CoordX 0.00186 Energy 0.0 CoordX 0.00062 Energy 0.0 CoordX 0.0 Energy 0.0 CoordX 0.00492 Energy 9e-05 CoordX 0.00552 Energy 2e-05 End
 DisIndex 59.0 CoordX 0.0011EnergyVa0.59 Energy 0.00016 CoordX 0.00146 Energy 0.0 CoordX 0.00062 Energy 0.0 CoordX 0.0 Energy 0.0 CoordX 0.00454 Energy 0.0 CoordX 0.00462 Energy 1e-05 End
 DisIndex 60.0 CoordX 0.00124EnergyVa0.6 Energy 4e-05 CoordX 0.00179 Energy 0.0 CoordX 0.00034 Energy 1e-05 CoordX 0.0 Energy 9e-05 CoordX 0.00509 Energy 0.0 CoordX 0.00491 Energy 0.0 End
 DisIndex 61.0 CoordX 0.00144EnergyVa0.61 Energy 0.00016 CoordX 0.00163 Energy 1e-05 CoordX 0.00046 Energy 0.0 CoordX 0.0 Energy 0.0 CoordX 0.00504 Energy 0.0 CoordX 0.0049 Energy 5e-05 End
 DisIndex 62.0 CoordX 0.00135EnergyVa0.62 Energy 8e-05 CoordX 0.00174 Energy 1e-05 CoordX 0.0007 Energy 0.0 CoordX 0.0 Energy 5e-05 CoordX 0.00445 Energy 0.0001 CoordX 0.00445 Energy 0.0 End
 DisIndex 63.0 CoordX 0.00143EnergyVa0.63 Energy 7e-05 CoordX 0.00188 Energy 1e-05 CoordX 0.00062 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.00471 Energy 2e-05 CoordX 0.0051 Energy 1e-05 End
 DisIndex 64.0 CoordX 0.001EnergyVa0.64 Energy 4e-05 CoordX 0.00151 Energy 0.0 CoordX 0.00043 Energy 0.0 CoordX 0.0 Energy 1e-05 CoordX 0.00426 Energy 0.0 CoordX 0.00409 Energy 1e-05 End
 DisIndex 65.0 CoordX 0.00104EnergyVa0.65 Energy 4e-05 CoordX 0.00199 Energy 0.0 CoordX 0.00044 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.00475 Energy 0.0 CoordX 0.00428 Energy 0.0 End
 DisIndex 66.0 CoordX 0.00087EnergyVa0.66 Energy 4e-05 CoordX 0.00195 Energy 0.0 CoordX 0.00051 Energy 0.0 CoordX 0.0 Energy 0.0 CoordX 0.00417 Energy 1e-05 CoordX 0.00484 Energy 1e-05 End
 DisIndex 67.0 CoordX 0.00093EnergyVa0.67 Energy 4e-05 CoordX 0.00179 Energy 1e-05 CoordX 0.00051 Energy 0.0 CoordX 0.0 Energy 5e-05 CoordX 0.00488 Energy 0.0 CoordX 0.00484 Energy 1e-05 End
 DisIndex 68.0 CoordX 0.00121EnergyVa0.68 Energy 5e-05 CoordX 0.00174 Energy 0.0 CoordX 0.00053 Energy 7e-05 CoordX 1e-05 Energy 4e-05 CoordX 0.00346 Energy 2e-05 CoordX 0.00583 Energy 0.0 End
 DisIndex 69.0 CoordX 0.00108EnergyVa0.69 Energy 2e-05 CoordX 0.00149 Energy 1e-05 CoordX 0.00064 Energy 6e-05 CoordX 0.0 Energy 4e-05 CoordX 0.00393 Energy 6e-05 CoordX 0.00415 Energy 0.0 End
 DisIndex 70.0 CoordX 0.0012EnergyVa0.7 Energy 5e-05 CoordX 0.00161 Energy 1e-05 CoordX 0.00055 Energy 6e-05 CoordX 1e-05 Energy 3e-05 CoordX 0.00373 Energy 3e-05 CoordX 0.00503 Energy 2e-05 End
 DisIndex 71.0 CoordX 0.00126EnergyVa0.71 Energy 5e-05 CoordX 0.00191 Energy 1e-05 CoordX 0.00065 Energy 1e-05 CoordX 0.0 Energy 0.0 CoordX 0.00447 Energy 5e-05 CoordX 0.00399 Energy 0.0 End
 DisIndex 72.0 CoordX 0.00134EnergyVa0.72 Energy 3e-05 CoordX 0.00148 Energy 1e-05 CoordX 0.00034 Energy 6e-05 CoordX 0.0 Energy 0.0 CoordX 0.00363 Energy 1e-05 CoordX 0.00412 Energy 1e-05 End
 DisIndex 73.0 CoordX 0.00076EnergyVa0.73 Energy 4e-05 CoordX 0.00163 Energy 0.0 CoordX 0.00055 Energy 1e-05 CoordX 0.0 Energy 1e-05 CoordX 0.00416 Energy 1e-05 CoordX 0.00354 Energy 0.0 End
 DisIndex 74.0 CoordX 0.00159EnergyVa0.74 Energy 5e-05 CoordX 0.00165 Energy 0.0 CoordX 0.0004 Energy 0.0 CoordX 0.0 Energy 0.0 CoordX 0.00398 Energy 8e-05 CoordX 0.00369 Energy 1e-05 End
 DisIndex 75.0 CoordX 0.00118EnergyVa0.75 Energy 0.0 CoordX 0.00179 Energy 0.0 CoordX 0.00049 Energy 0.0 CoordX 0.0 Energy 1e-05 CoordX 0.00378 Energy 0.0 CoordX 0.00335 Energy 0.0 End
 DisIndex 76.0 CoordX 0.00088EnergyVa0.76 Energy 2e-05 CoordX 0.00171 Energy 1e-05 CoordX 0.00032 Energy 2e-05 CoordX 1e-05 Energy 1e-05 CoordX 0.00348 Energy 1e-05 CoordX 0.00427 Energy 0.0 End
 DisIndex 77.0 CoordX 0.00062EnergyVa0.77 Energy 8e-05 CoordX 0.0012 Energy 0.0 CoordX 0.0005 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.00397 Energy 4e-05 CoordX 0.00313 Energy 9e-05 End
 DisIndex 78.0 CoordX 0.00119EnergyVa0.78 Energy 7e-05 CoordX 0.00155 Energy 1e-05 CoordX 0.00056 Energy 0.0 CoordX 0.0 Energy 9e-05 CoordX 0.00357 Energy 1e-05 CoordX 0.0041 Energy 0.0 End
 DisIndex 79.0 CoordX 0.00071EnergyVa0.79 Energy 9e-05 CoordX 0.00112 Energy 0.0 CoordX 0.00045 Energy 4e-05 CoordX 0.0 Energy 3e-05 CoordX 0.00363 Energy 0.0 CoordX 0.00331 Energy 2e-05 End
 DisIndex 80.0 CoordX 0.00122EnergyVa0.8 Energy 9e-05 CoordX 0.0017 Energy 4e-05 CoordX 0.0005 Energy 0.0 CoordX 0.0 Energy 0.0 CoordX 0.00342 Energy 0.0 CoordX 0.00315 Energy 0.0 End
 DisIndex 81.0 CoordX 0.0017EnergyVa0.81 Energy 2e-05 CoordX 0.0016 Energy 0.0 CoordX 0.00054 Energy 0.0 CoordX 0.00011 Energy 2e-05 CoordX 0.00337 Energy 3e-05 CoordX 0.0034 Energy 0.0 End
 DisIndex 82.0 CoordX 0.00085EnergyVa0.82 Energy 8e-05 CoordX 0.00137 Energy 1e-05 CoordX 0.00036 Energy 4e-05 CoordX 0.0 Energy 2e-05 CoordX 0.00396 Energy 2e-05 CoordX 0.0033 Energy 0.0 End
 DisIndex 83.0 CoordX 0.0008EnergyVa0.83 Energy 9e-05 CoordX 0.00171 Energy 2e-05 CoordX 0.00027 Energy 0.0 CoordX 0.0 Energy 1e-05 CoordX 0.00325 Energy 0.0 CoordX 0.00395 Energy 4e-05 End
 DisIndex 84.0 CoordX 0.00134EnergyVa0.84 Energy 7e-05 CoordX 0.00177 Energy 1e-05 CoordX 0.00038 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.00356 Energy 1e-05 CoordX 0.00312 Energy 0.0 End
 DisIndex 85.0 CoordX 0.00102EnergyVa0.85 Energy 6e-05 CoordX 0.0014 Energy 1e-05 CoordX 0.00034 Energy 1e-05 CoordX 2e-05 Energy 3e-05 CoordX 0.00279 Energy 1e-05 CoordX 0.00318 Energy 0.0 End
 DisIndex 86.0 CoordX 0.00085EnergyVa0.86 Energy 2e-05 CoordX 0.0009 Energy 6e-05 CoordX 0.0002 Energy 2e-05 CoordX 0.0 Energy 0.0 CoordX 0.0026 Energy 4e-05 CoordX 0.00299 Energy 2e-05 End
 DisIndex 87.0 CoordX 0.00101EnergyVa0.87 Energy 5e-05 CoordX 0.0019 Energy 2e-05 CoordX 0.00039 Energy 0.0 CoordX 0.0 Energy 1e-05 CoordX 0.00307 Energy 0.0 CoordX 0.0029 Energy 2e-05 End
 DisIndex 88.0 CoordX 0.0011EnergyVa0.88 Energy 1e-05 CoordX 0.0016 Energy 1e-05 CoordX 0.00069 Energy 1e-05 CoordX 0.0 Energy 2e-05 CoordX 0.00325 Energy 1e-05 CoordX 0.00343 Energy 0.0 End
 DisIndex 89.0 CoordX 0.00064EnergyVa0.89 Energy 4e-05 CoordX 0.00152 Energy 4e-05 CoordX 0.00022 Energy 3e-05 CoordX 3e-05 Energy 2e-05 CoordX 0.00376 Energy 0.0 CoordX 0.00363 Energy 2e-05 End
 DisIndex 90.0 CoordX 0.00094EnergyVa0.9 Energy 8e-05 CoordX 0.00156 Energy 0.0001 CoordX 0.00065 Energy 6e-05 CoordX 0.0 Energy 0.0 CoordX 0.00273 Energy 1e-05 CoordX 0.00305 Energy 0.0 End
 DisIndex 91.0 CoordX 0.00096EnergyVa0.91 Energy 4e-05 CoordX 0.00131 Energy 7e-05 CoordX 0.00062 Energy 0.0 CoordX 0.0 Energy 2e-05 CoordX 0.0029 Energy 0.0 CoordX 0.00259 Energy 0.0 End
 DisIndex 92.0 CoordX 0.00101EnergyVa0.92 Energy 4e-05 CoordX 0.00138 Energy 6e-05 CoordX 0.00042 Energy 0.0 CoordX 0.0 Energy 1e-05 CoordX 0.00297 Energy 1e-05 CoordX 0.00242 Energy 0.0 End
 DisIndex 93.0 CoordX 0.00105EnergyVa0.93 Energy 6e-05 CoordX 0.0016 Energy 0.0 CoordX 0.00057 Energy 2e-05 CoordX 0.0 Energy 1e-05 CoordX 0.00308 Energy 5e-05 CoordX 0.00243 Energy 0.0 End
 DisIndex 94.0 CoordX 0.00074EnergyVa0.94 Energy 1e-05 CoordX 0.00128 Energy 3e-05 CoordX 0.00046 Energy 4e-05 CoordX 0.0 Energy 1e-05 CoordX 0.00251 Energy 5e-05 CoordX 0.00265 Energy 1e-05 End
 DisIndex 95.0 CoordX 0.00106EnergyVa0.95 Energy 1e-05 CoordX 0.00129 Energy 4e-05 CoordX 0.00049 Energy 1e-05 CoordX 1e-05 Energy 2e-05 CoordX 0.0022 Energy 1e-05 CoordX 0.00201 Energy 0.0 End
 DisIndex 96.0 CoordX 0.00124EnergyVa0.96 Energy 0.0 CoordX 0.00157 Energy 6e-05 CoordX 0.00071 Energy 1e-05 CoordX 0.0 Energy 9e-05 CoordX 0.00221 Energy 0.0 CoordX 0.0025 Energy 1e-05 End
 DisIndex 97.0 CoordX 0.00059EnergyVa0.97 Energy 0.0 CoordX 0.00119 Energy 7e-05 CoordX 0.00048 Energy 0.0 CoordX 3e-05 Energy 0.0 CoordX 0.00239 Energy 2e-05 CoordX 0.00216 Energy 0.0 End
 DisIndex 98.0 CoordX 0.00142EnergyVa0.98 Energy 4e-05 CoordX 0.00124 Energy 3e-05 CoordX 0.00047 Energy 0.0 CoordX 1e-05 Energy 0.0 CoordX 0.00192 Energy 0.0 CoordX 0.00273 Energy 3e-05 End
 DisIndex 99.0 CoordX 0.00099EnergyVa0.99 Energy 1e-05 CoordX 0.00116 Energy 1e-05 CoordX 0.00062 Energy 1e-05 CoordX 0.0 Energy 0.0 CoordX 0.00259 Energy 6e-05 CoordX 0.00252 Energy 4e-05 End
 DisIndex 100.0 CoordX 0.00097EnergyVa1.0 Energy 0.0 CoordX 0.00141 Energy 0.0 CoordX 0.00043 Energy 2e-05 CoordX 0.0 Energy 4e-05 CoordX 0.0021 Energy 0.0 CoordX 0.00235 Energy 0.0 End
 DisIndex 101.0 CoordX 0.00107EnergyVa1.01 Energy 0.0 CoordX 0.00148 Energy 5e-05 CoordX 0.00022 Energy 1e-05 CoordX 0.0 Energy 2e-05 CoordX 0.00155 Energy 0.0 CoordX 0.00224 Energy 2e-05 End
 DisIndex 102.0 CoordX 0.00122EnergyVa1.02 Energy 0.0 CoordX 0.00124 Energy 4e-05 CoordX 0.00042 Energy 1e-05 CoordX 3e-05 Energy 2e-05 CoordX 0.00098 Energy 4e-05 CoordX 0.00192 Energy 1e-05 End
 DisIndex 103.0 CoordX 0.0011EnergyVa1.03 Energy 1e-05 CoordX 0.0016 Energy 1e-05 CoordX 0.00035 Energy 0.0 CoordX 9e-05 Energy 0.0 CoordX 0.00215 Energy 0.0 CoordX 0.00183 Energy 0.0 End
