 NumOfParticle 25.0 AverageEnergy 1.9674524653221062 Ratio 0.00314792394451537
 NumOfParticle 26.0 AverageEnergy 2.1726983043842787 Ratio 0.0032140507461305896
 NumOfParticle 27.0 AverageEnergy 2.383295142392703 Ratio 0.0032692663132958886
 NumOfParticle 28.0 AverageEnergy 2.5994204372823453 Ratio 0.003315587292451971
 NumOfParticle 29.0 AverageEnergy 2.799247522545089 Ratio 0.0033284750565339936
