-0.805611 0.000001
-0.781563 0.000001
-0.765531 0.000001
-0.757515 0.000001
-0.733467 0.000003
-0.725451 0.000001
-0.717435 0.000003
-0.709419 0.000001
-0.701403 0.000004
-0.693387 0.000002
-0.677355 0.000001
-0.669339 0.000004
-0.661323 0.000008
-0.653307 0.000007
-0.645291 0.000007
-0.637275 0.000009
-0.629259 0.000009
-0.621242 0.000014
-0.613226 0.000009
-0.605210 0.000016
-0.597194 0.000013
-0.589178 0.000017
-0.581162 0.000022
-0.573146 0.000038
-0.565130 0.000033
-0.557114 0.000026
-0.549098 0.000038
-0.541082 0.000055
-0.533066 0.000056
-0.525050 0.000059
-0.517034 0.000069
-0.509018 0.000067
-0.501002 0.000099
-0.492986 0.000137
-0.484970 0.000141
-0.476954 0.000152
-0.468938 0.000188
-0.460922 0.000180
-0.452906 0.000222
-0.444890 0.000265
-0.436874 0.000283
-0.428858 0.000317
-0.420842 0.000370
-0.412826 0.000419
-0.404810 0.000486
-0.396794 0.000537
-0.388778 0.000577
-0.380762 0.000626
-0.372745 0.000764
-0.364729 0.000794
-0.356713 0.000888
-0.348697 0.000992
-0.340681 0.001099
-0.332665 0.001209
-0.324649 0.001289
-0.316633 0.001457
-0.308617 0.001587
-0.300601 0.001791
-0.292585 0.001911
-0.284569 0.002070
-0.276553 0.002206
-0.268537 0.002424
-0.260521 0.002493
-0.252505 0.002702
-0.244489 0.003004
-0.236473 0.003269
-0.228457 0.003495
-0.220441 0.003703
-0.212425 0.003894
-0.204409 0.004112
-0.196393 0.004315
-0.188377 0.004625
-0.180361 0.004832
-0.172345 0.005181
-0.164329 0.005409
-0.156313 0.005636
-0.148297 0.006016
-0.140281 0.006192
-0.132265 0.006617
-0.124248 0.006861
-0.116232 0.007078
-0.108216 0.007334
-0.100200 0.007492
-0.092184 0.007544
-0.084168 0.007903
-0.076152 0.008083
-0.068136 0.008180
-0.060120 0.008317
-0.052104 0.008617
-0.044088 0.008482
-0.036072 0.008778
-0.028056 0.008652
-0.020040 0.008681
-0.012024 0.008727
-0.004008 0.008899
0.004008 0.008858
0.012024 0.008760
0.020040 0.008661
0.028056 0.008571
0.036072 0.008731
0.044088 0.008340
0.052104 0.008181
0.060120 0.008075
0.068136 0.007769
0.076152 0.007825
0.084168 0.007710
0.092184 0.007478
0.100200 0.007306
0.108216 0.006991
0.116232 0.006857
0.124248 0.006562
0.132265 0.006314
0.140281 0.006188
0.148297 0.005968
0.156313 0.005675
0.164329 0.005648
0.172345 0.005357
0.180361 0.005090
0.188377 0.004768
0.196393 0.004890
0.204409 0.004578
0.212425 0.004489
0.220441 0.004184
0.228457 0.004159
0.236473 0.003954
0.244489 0.003602
0.252505 0.003472
0.260521 0.003370
0.268537 0.003206
0.276553 0.003083
0.284569 0.003003
0.292585 0.002870
0.300601 0.002691
0.308617 0.002616
0.316633 0.002482
0.324649 0.002428
0.332665 0.002303
0.340681 0.002205
0.348697 0.002132
0.356713 0.002171
0.364729 0.002059
0.372745 0.001919
0.380762 0.001834
0.388778 0.001865
0.396794 0.001746
0.404810 0.001714
0.412826 0.001675
0.420842 0.001604
0.428858 0.001560
0.436874 0.001607
0.444890 0.001581
0.452906 0.001555
0.460922 0.001491
