-0.549098 0.000001
-0.525050 0.000001
-0.517034 0.000002
-0.509018 0.000001
-0.492986 0.000002
-0.484970 0.000001
-0.476954 0.000002
-0.468938 0.000006
-0.460922 0.000011
-0.452906 0.000012
-0.444890 0.000010
-0.436874 0.000016
-0.428858 0.000013
-0.420842 0.000017
-0.412826 0.000040
-0.404810 0.000029
-0.396794 0.000048
-0.388778 0.000058
-0.380762 0.000092
-0.372745 0.000085
-0.364729 0.000097
-0.356713 0.000136
-0.348697 0.000186
-0.340681 0.000218
-0.332665 0.000285
-0.324649 0.000326
-0.316633 0.000340
-0.308617 0.000433
-0.300601 0.000558
-0.292585 0.000638
-0.284569 0.000740
-0.276553 0.000895
-0.268537 0.001016
-0.260521 0.001165
-0.252505 0.001327
-0.244489 0.001555
-0.236473 0.001785
-0.228457 0.002056
-0.220441 0.002303
-0.212425 0.002628
-0.204409 0.002999
-0.196393 0.003174
-0.188377 0.003587
-0.180361 0.004001
-0.172345 0.004446
-0.164329 0.004833
-0.156313 0.005293
-0.148297 0.005746
-0.140281 0.006129
-0.132265 0.006608
-0.124248 0.007329
-0.116232 0.007671
-0.108216 0.008205
-0.100200 0.008860
-0.092184 0.009120
-0.084168 0.009664
-0.076152 0.010250
-0.068136 0.010563
-0.060120 0.010806
-0.052104 0.010988
-0.044088 0.011367
-0.036072 0.011622
-0.028056 0.011679
-0.020040 0.012099
-0.012024 0.012221
-0.004008 0.012078
0.004008 0.011988
0.012024 0.011893
0.020040 0.011828
0.028056 0.011696
0.036072 0.011560
0.044088 0.011197
0.052104 0.010919
0.060120 0.010380
0.068136 0.010191
0.076152 0.009598
0.084168 0.009366
0.092184 0.009026
0.100200 0.008475
0.108216 0.008167
0.116232 0.007509
0.124248 0.007056
0.132265 0.006585
0.140281 0.006237
0.148297 0.005685
0.156313 0.005291
0.164329 0.005010
0.172345 0.004601
0.180361 0.004226
0.188377 0.003789
0.196393 0.003454
0.204409 0.003202
0.212425 0.003030
0.220441 0.002809
0.228457 0.002524
0.236473 0.002335
0.244489 0.002157
0.252505 0.001840
0.260521 0.001760
0.268537 0.001582
0.276553 0.001415
0.284569 0.001231
0.292585 0.001202
0.300601 0.001096
0.308617 0.001016
0.316633 0.000881
0.324649 0.000867
0.332665 0.000749
0.340681 0.000721
0.348697 0.000700
0.356713 0.000608
0.364729 0.000556
0.372745 0.000498
0.380762 0.000481
0.388778 0.000458
0.396794 0.000400
0.404810 0.000393
0.412826 0.000385
0.420842 0.000362
0.428858 0.000329
0.436874 0.000315
0.444890 0.000352
0.452906 0.000280
0.460922 0.000307
0.468938 0.000276
0.476954 0.000264
0.484970 0.000260
0.492986 0.000275
0.501002 0.000250
0.509018 0.000314
0.517034 0.000290
0.525050 0.000281
0.533066 0.000313
0.541082 0.000360
0.549098 0.000311
0.557114 0.000326
0.565130 0.000341
0.573146 0.000359
0.581162 0.000388
0.589178 0.000396
0.597194 0.000420
0.605210 0.000436
0.613226 0.000507
0.621242 0.000582
0.629259 0.000587
0.637275 0.000613
0.645291 0.000638
0.653307 0.000694
0.661323 0.000865
0.669339 0.000885
0.677355 0.000972
0.685371 0.001044
0.693387 0.001070
0.701403 0.001271
0.709419 0.001468
0.717435 0.001549
0.725451 0.001696
0.733467 0.001815
0.741483 0.002031
0.749499 0.002266
0.757515 0.002478
0.765531 0.002773
0.773547 0.003020
0.781563 0.003316
0.789579 0.003583
0.797595 0.003900
0.805611 0.004268
0.813627 0.004700
0.821643 0.005110
0.829659 0.005566
0.837675 0.005885
0.845691 0.006387
0.853707 0.006819
0.861723 0.007394
0.869739 0.008180
0.877756 0.008319
0.885772 0.009110
0.893788 0.009526
0.901804 0.009849
0.909820 0.010561
0.917836 0.010874
0.925852 0.011209
0.933868 0.011786
0.941884 0.012299
0.949900 0.012556
0.957916 0.013067
0.965932 0.013068
0.973948 0.013269
0.981964 0.013606
0.989980 0.013525
0.997996 0.013444
1.006012 0.013498
1.014028 0.013458
1.022044 0.013259
1.030060 0.013276
1.038076 0.012687
1.046092 0.012397
1.054108 0.012152
1.062124 0.011677
1.070140 0.011108
1.078156 0.010537
1.086172 0.009962
1.094188 0.009565
1.102204 0.009306
1.110220 0.008620
1.118236 0.008056
1.126253 0.007189
1.134269 0.006870
1.142285 0.006271
1.150301 0.005723
1.158317 0.005387
1.166333 0.004764
1.174349 0.004397
1.182365 0.003867
1.190381 0.003410
1.198397 0.003071
1.206413 0.002875
1.214429 0.002547
1.222445 0.002258
1.230461 0.001884
1.238477 0.001640
1.246493 0.001495
1.254509 0.001247
1.262525 0.001036
1.270541 0.000932
1.278557 0.000785
1.286573 0.000621
1.294589 0.000529
1.302605 0.000449
1.310621 0.000425
1.318637 0.000370
1.326653 0.000298
1.334669 0.000240
1.342685 0.000212
1.350701 0.000141
1.358717 0.000129
1.366733 0.000092
1.374749 0.000070
1.382766 0.000069
1.390782 0.000062
1.398798 0.000046
1.406814 0.000030
1.414830 0.000024
1.422846 0.000021
1.430862 0.000014
1.438878 0.000008
1.446894 0.000014
1.454910 0.000007
1.462926 0.000002
1.470942 0.000004
1.478958 0.000001
1.486974 0.000002
1.511022 0.000001
1.551102 0.000001
