2 -0.025445 0.621936
3 0.030339 0.362010
4 0.106614 0.749220
5 0.245880 -1.197849
6 1.259718 1.088684
7 -0.132238 -0.070215
8 0.859541 -0.188438
9 0.927586 -0.089194
10 0.232601 0.882192
11 -0.030990 -0.230796
12 0.084871 -0.060786
13 0.470204 0.676851
14 -0.295273 0.660715
15 0.421345 -0.026244
16 -0.278166 -0.860884
17 0.844597 2.406678
18 0.943711 0.747053
19 -0.121794 -0.368257
20 0.995645 0.342890
21 0.750079 -0.283276
22 1.121750 -2.385607
23 1.033635 -0.191608
24 -0.083095 1.826053
25 0.521118 -0.268805
26 0.930955 -1.900903
27 0.882368 0.303045
28 1.189925 0.680552
29 0.588331 -0.165968
30 1.162248 -0.310894
31 0.966146 -1.687731
32 0.862725 -0.153884
33 0.779038 2.108167
34 1.024817 -1.246849
35 0.757643 -0.298938
36 0.911952 0.323243
37 1.233763 0.167224
38 0.746383 -0.846005
39 0.832619 0.992989
40 1.130778 0.793033
41 0.985584 -0.847753
42 0.991062 2.267934
43 0.692053 -0.829832
44 1.162366 0.137411
45 0.885931 0.565465
46 1.043326 -1.218960
47 1.018772 2.227751
48 0.687442 -0.650588
49 1.157275 0.031246
50 0.955485 -1.863836
51 0.927311 1.009565
52 1.151771 -0.509696
53 0.612074 0.560065
54 0.837909 -2.066147
55 1.070228 0.886276
56 0.958393 -0.728277
57 1.085809 1.920937
58 0.656199 -0.613064
59 1.157912 -0.440016
60 0.918681 0.720294
61 1.084707 -1.324125
62 0.851197 1.745034
63 1.103038 -0.694437
64 0.772499 0.711604
65 1.254607 0.372168
66 1.040217 -0.838491
67 1.020462 -0.701086
68 1.281282 0.878448
69 0.850239 -1.970072
70 0.010964 0.284772
71 0.955149 0.815631
72 1.138581 0.476223
73 1.135387 -1.205575
74 0.907000 2.416981
75 0.064949 -0.483321
76 0.012221 0.650804
77 1.064805 -0.048731
78 1.042806 2.552739
79 0.611431 0.098370
80 1.089143 -0.464637
81 0.010289 2.571122
82 0.952485 -0.866919
83 0.094780 -0.113678
84 -0.029803 0.348458
85 -0.528722 0.359214
86 1.048117 -0.253184
87 -0.267576 1.789782
88 0.243589 -1.674536
89 1.012403 -0.503340
90 0.553327 -1.139675
91 0.015550 0.688085
92 0.355321 -0.195981
93 0.601055 -1.681591
94 0.572351 -0.376042
95 -0.294206 -0.532031
96 0.137521 -1.086917
97 0.886899 -0.506081
98 1.015543 -0.830940
99 -0.344307 -0.267714
100 0.701455 -1.504959
101 -0.178882 0.381716
102 -0.087609 -0.843756
103 -0.179994 -1.134136
104 1.154033 0.174457
105 0.053711 -0.004699
106 -0.124399 -0.351499
107 0.237094 0.658223
108 1.444450 0.490926
109 0.624235 1.171190
110 -0.083180 1.471665
111 1.058565 -0.143138
112 1.146152 -0.872144
113 1.265760 -1.312561
114 -0.171752 -0.313126
115 1.174175 -0.319115
116 0.572071 -0.555499
117 0.832395 -1.407616
118 0.977475 -0.963539
119 0.791929 -0.297259
120 0.702718 -1.762263
121 0.159814 -1.052764
122 0.022780 -0.744891
123 0.281323 -1.075787
124 -0.105176 -1.357689
125 1.048062 0.014432
126 0.017314 1.094946
127 0.488051 0.212667
128 0.137490 -0.137403
129 0.680642 -1.469838
130 1.287797 -0.291809
131 0.407727 0.421405
132 0.155160 -2.154922
133 -0.222901 0.349833
134 0.425788 -0.435409
135 0.065410 0.223388
136 0.394809 0.926799
137 -0.135665 1.401397
138 0.076164 1.355338
139 1.297558 -1.102082
140 0.711581 1.158966
141 -0.270051 -1.029212
142 1.144414 0.475802
143 1.102179 0.683345
144 1.014149 1.793540
145 1.156195 0.540576
146 1.081784 -0.680258
147 0.914331 -0.875147
148 -0.050447 0.477998
149 -0.302373 -0.907790
150 0.180278 0.846755
151 0.105218 0.328581
152 0.111081 -1.867871
153 0.929045 0.441353
154 0.821879 1.624907
155 -0.151490 1.358676
156 0.265666 -0.393438
157 0.920863 1.895686
158 0.857634 -1.463970
159 0.104560 0.681727
160 0.997727 0.343314
161 -0.311079 -2.027403
162 -0.141507 0.480534
163 0.094484 -1.447519
164 -0.248061 0.968083
165 0.278821 2.083709
166 0.894905 -1.218413
167 0.861713 -0.162715
168 0.089115 1.895667
169 0.155364 -0.218111
170 -0.010208 0.783584
171 0.384528 -0.088266
172 0.376630 0.104844
173 0.001049 -0.749871
174 0.055998 -1.633596
175 0.418523 -0.624369
176 -0.144119 -0.313899
177 0.961705 0.355470
178 0.529440 0.125469
179 0.754571 -1.118330
180 -0.344366 1.945284
181 0.042617 -0.063704
182 0.983500 0.063958
183 0.037907 -0.051517
184 0.039625 0.752236
185 -0.024100 2.313264
186 0.125712 1.121725
187 0.470544 -2.182317
188 0.111807 -0.102594
189 0.400526 -0.198739
190 1.008903 1.543533
191 -0.003369 -0.392591
192 0.575149 -0.459455
193 0.951860 0.057313
194 1.127345 0.212311
195 0.770502 0.518355
196 0.793620 -1.271611
197 1.156771 0.166494
198 0.875097 -0.584053
199 0.684970 2.170209
200 0.859225 0.122926
201 0.116069 -0.560649
202 0.708285 -0.198504
203 0.066134 -0.182485
204 0.887559 0.409450
205 0.541397 0.485467
206 0.071868 -0.219194
207 0.873272 -0.961781
